"area","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","total"
"Chanthaburi",2013,8.39278220730172e-05,4.00564605348491e-05,5.91309655514439e-05,0.000114447030099569,0.000177392896654332,0.000282302674245603,0.000267043070232327,0.000209819555182543,0.00014878113912944,0.000103002327089612,7.43905695647198e-05,2.47968565215733e-05,0.00158509136687903
"Chanthaburi",2014,1.13776429316393e-05,1.13776429316393e-05,4.17180240826775e-05,4.36142979046174e-05,9.29174172750545e-05,0.000155494453399071,0.000233241680098606,0.000242723049208306,0.00017256091779653,0.000159287001042951,9.29174172750545e-05,0.000100502512562814,0.00135773205650896
"Chanthaburi",2015,4.89608068740973e-05,5.27270227874894e-05,8.09736421379301e-05,9.03891819214104e-05,0.000229739170716918,0.000335193216291897,0.000532919551744982,0.000510322256264629,0.000389803347036082,0.000310712812854848,0.000342725648118681,0.000107337153531675,0.00303180381028064
"Chanthaburi",2016,8.07563299816326e-05,5.82196797542003e-05,6.94880048679165e-05,3.00488669699098e-05,7.13660590535358e-05,0.000116439359508401,0.000202829852046891,0.000135219901364594,7.70002216103939e-05,8.45124383528714e-05,7.51221674247745e-05,1.69024876705743e-05,0.00101790536860569
"Chanthaburi",2017,9.35525456583199e-06,2.43236618711632e-05,1.49684073053312e-05,3.36789164369952e-05,5.23894255686591e-05,7.67130874398223e-05,8.98104438319871e-05,8.79393929188207e-05,5.42604764818255e-05,3.18078655238288e-05,1.49684073053312e-05,7.48420365266559e-06,0.000497699542902262
"Chanthaburi",2018,9.31973397751335e-06,9.31973397751335e-06,1.1183680773016e-05,2.795920193254e-05,2.98231487280427e-05,9.13333929796308e-05,9.31973397751335e-05,6.89660314335988e-05,5.03265634785721e-05,4.10068295010587e-05,7.26939250246041e-05,5.21905102740747e-05,0.000557320091855298
"Chanthaburi",2019,4.46347206052468e-05,5.95129608069957e-05,6.50923008826516e-05,0.000152501962067927,0.000297564804034979,0.000624886088473455,0.000613727408322144,0.000448206986077687,0.000210155142849704,0.000145062841967052,8.7409661185275e-05,5.57934007565585e-05,0.00280454827802967
"Chanthaburi",2020,4.48129897919744e-05,2.98753265279829e-05,5.04146135159712e-05,9.33603953999466e-05,0.000173650335443901,0.000323026968083815,0.000154978256363911,0.000115766890295934,4.85474056079722e-05,3.73441581599786e-05,1.49376632639915e-05,1.12032474479936e-05,0.00109791824990337
"Chiang Mai",2011,7.8972434975312e-06,1.21496053808172e-06,1.21496053808172e-06,5.46732242136775e-06,2.42992107616345e-05,3.9486217487656e-05,3.15889739901248e-05,3.09814937210839e-05,1.7616927802185e-05,6.68228295944948e-06,1.15421251117764e-05,5.46732242136775e-06,0.00018345904125034
"Chiang Mai",2012,6.03995308164446e-06,9.05992962246669e-06,2.41598123265778e-06,8.45593431430225e-06,2.89917747918934e-05,6.34195073572668e-05,0.000102075207079791,0.000135898944337,0.000138918920877823,0.0001630787332044,9.36192727654892e-05,6.10035261246091e-05,0.000812977684789345
"Chiang Mai",2013,6.35915550414905e-05,4.01946621488666e-05,8.5188686942374e-05,0.000272963750413945,0.000586722083307337,0.00155499349686362,0.00147940353521052,0.000692907981820014,0.00030295976694295,8.81882885952746e-05,4.37941841323472e-05,1.61978489256627e-05,0.0052271058403444
"Chiang Mai",2014,4.7667736807358e-06,3.57508026055185e-06,1.19169342018395e-06,2.97923355045987e-06,8.34185394128765e-06,3.69424960257024e-05,7.2097451921129e-05,9.11645466440722e-05,7.44808387614969e-05,3.81341894458864e-05,1.90670947229432e-05,1.31086276220234e-05,0.000365849879996473
"Chiang Mai",2015,8.6793400461278e-06,6.36484936716039e-06,4.05035868819297e-06,1.15724533948371e-05,8.10071737638595e-05,0.00019673170771223,0.000306670014963182,0.000413715208865425,0.000535225969511214,0.000466369871811934,0.000461162267784257,0.000182844763638426,0.00267439397954685
"Chiang Mai",2016,4.2056457048835e-05,1.3826780399617e-05,2.36207498493457e-05,3.28386034490904e-05,5.5307121598468e-05,0.000149790120995851,0.00052023261253559,0.000771419123128632,0.000403281094988829,0.000124441023596553,0.000104853084697096,3.51430668490265e-05,0.00227680983913693
"Chiang Mai",2017,1.88912550662911e-05,1.31666323189302e-05,1.54564814178746e-05,2.11811041652355e-05,6.52606993199148e-05,0.000132811247738774,0.000236426919466007,0.00014655034233244,7.49925579904284e-05,6.69780861441231e-05,4.2362208330471e-05,3.0340500561013e-05,0.000864418034851503
"Chiang Mai",2018,1.02055742846743e-05,7.37069253893143e-06,6.23673984063429e-06,9.63859793552572e-06,1.87102195219029e-05,5.83985639623029e-05,0.000133239442049914,0.000142311063636291,9.86538847518515e-05,6.52022801520857e-05,4.08222971386972e-05,3.11836992031714e-05,0.000621973055015983
"Chiang Mai",2019,1.40508325399297e-05,1.18026993335409e-05,1.91091322543043e-05,1.798506565111e-05,4.32765642229833e-05,0.000117464960033812,0.000292257316830537,0.000296753583243314,0.000297877649846509,0.000276520384385816,0.000205142155082973,7.2502295906037e-05,0.00166474263933087
"Chiang Mai",2020,3.30648912501331e-05,7.84590639833667e-06,7.28548451274119e-06,8.40632828393214e-06,4.48337508476381e-05,0.000100875939407186,0.000402382913857552,0.000469633540129009,0.000247146051547605,0.000119930283517432,6.61297825002662e-05,2.80210942797738e-05,0.00153555596653161
"Chiang Rai",2011,7.50840941854877e-06,4.17133856586043e-06,1.66853542634417e-06,2.50280313951626e-06,2.08566928293022e-05,5.25588659298414e-05,5.08903305034973e-05,5.50616690693577e-05,3.67077793795718e-05,9.17694484489295e-06,1.16797479844092e-05,8.34267713172086e-06,0.000261125794222863
