"area","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","total"
"Phichit",2019,4.62295737517726e-06,9.24591475035452e-06,1.04016540941488e-05,6.93443606276589e-06,1.15573934379432e-06,1.15573934379432e-05,1.73360901569147e-05,1.50246114693261e-05,2.08033081882977e-05,1.61803508131204e-05,6.93443606276589e-06,3.46721803138295e-06,0.000123664109785992
"Phichit",2020,7.0631361972781e-06,7.0631361972781e-06,1.76578404931953e-05,1.88350298594083e-05,4.70875746485207e-06,3.53156809863905e-06,1.88350298594083e-05,2.23665979580473e-05,2.23665979580473e-05,8.24032556349112e-06,3.53156809863905e-06,0,0.000134199587748284
"Phitsanulok",2011,1.52351352689573e-05,1.90439190861966e-05,1.90439190861966e-05,5.33229734413504e-05,0.000124420271363151,0.00018536081243898,0.00022090946139988,9.01412170079972e-05,5.45925680470969e-05,3.80878381723932e-05,3.68182435666467e-05,1.65047298747037e-05,0.00087348108875355
"Phitsanulok",2012,1.38624766700819e-05,7.56135091095375e-06,1.89033772773844e-05,3.65465294029431e-05,4.032720485842e-05,6.55317078949325e-05,6.55317078949325e-05,8.82157606277938e-05,7.30930588058863e-05,8.065440971684e-05,5.16692312248506e-05,4.15874300102456e-05,0.000583484245295264
"Phitsanulok",2013,3.75953983232452e-05,3.63422183791371e-05,2.63167788262717e-05,4.13549381555698e-05,3.63422183791371e-05,7.26844367582741e-05,8.77225960875722e-05,7.8950336478815e-05,4.63676579320025e-05,2.00508791057308e-05,1.75445192175144e-05,3.75953983232452e-06,0.000505031517475594
"Phitsanulok",2014,0,6.22200873818907e-06,2.48880349527563e-06,0,0,2.48880349527563e-06,1.61772227192916e-05,1.3688419224016e-05,8.7108122334647e-06,4.97760699055126e-06,2.48880349527563e-06,1.24440174763781e-06,5.84868821389773e-05
"Phitsanulok",2015,2.47414518283933e-06,1.23707259141966e-06,0,2.47414518283933e-06,4.94829036567866e-06,2.5978524419813e-05,6.43277747538225e-05,8.41209362165372e-05,8.53580088079569e-05,6.43277747538225e-05,0.000103914097679252,4.94829036567866e-05,0.000488643673610768
"Phitsanulok",2016,3.70224108993978e-05,2.22134465396387e-05,1.60430447230724e-05,8.63856254319281e-06,1.23408036331326e-06,1.85112054496989e-05,1.85112054496989e-05,1.97452858130121e-05,3.08520090828315e-05,1.11067232698193e-05,7.40448217987955e-06,9.87264290650607e-06,0.000201155099220061
"Phitsanulok",2017,8.60107243085966e-06,3.68617389893986e-06,7.37234779787971e-06,1.96595941276792e-05,2.5803217292579e-05,7.6180927244757e-05,5.40638838511179e-05,3.07181158244988e-05,2.5803217292579e-05,1.10585216968196e-05,7.37234779787971e-06,1.22872463297995e-06,0.000271548143888569
"Phitsanulok",2018,3.66998963839592e-06,7.33997927679184e-06,1.10099689151878e-05,1.5903288433049e-05,3.42532366250286e-05,8.44097616831062e-05,9.78663903572246e-05,6.97298031295225e-05,3.05832469866327e-05,2.69132573482368e-05,1.71266183125143e-05,1.71266183125143e-05,0.000415932159018204
"Phitsanulok",2019,1.58500246284998e-05,1.46307919647691e-05,1.70692572922306e-05,1.21923266373075e-05,1.21923266373075e-05,1.70692572922306e-05,3.17000492569996e-05,3.77962125756534e-05,3.90154452393841e-05,1.58500246284998e-05,2.07269552834228e-05,7.31539598238453e-06,0.000241408067418689
"Phitsanulok",2020,3.66261012247768e-06,1.0987830367433e-05,9.76696032660715e-06,1.46504404899107e-05,3.54052311839509e-05,3.17426210614732e-05,4.39513214697322e-05,3.4184361143125e-05,4.51721915105581e-05,1.70921805715625e-05,1.58713105307366e-05,1.22087004082589e-06,0.000263707928818393
"Phrae",2011,0,2.17983651226158e-06,2.17983651226158e-06,0,1.30790190735695e-05,2.83378746594005e-05,8.71934604904632e-06,1.08991825613079e-05,4.35967302452316e-06,2.17983651226158e-06,2.17983651226158e-06,0,7.41144414168937e-05
"Phrae",2012,0,0,0,8.74112502649654e-06,2.18528125662413e-05,8.95965315215895e-05,0.00010052293780471,8.52259690083412e-05,1.96675313096172e-05,6.5558437698724e-06,1.09264062831207e-05,0,0.000343089157289989
"Phrae",2013,6.57787990545394e-06,4.38525327030263e-06,2.41188929866644e-05,3.5082026162421e-05,9.20903186763552e-05,0.000177602757447256,0.000146905984555138,0.000142520731284835,5.92009191490855e-05,3.72746527975723e-05,1.75410130812105e-05,6.57787990545394e-06,0.000749878309221749
"Phrae",2014,4.40448111909056e-06,6.60672167863584e-06,0,8.80896223818113e-06,1.10112027977264e-05,3.52358489527245e-05,5.94604951077226e-05,3.08313678336339e-05,1.5415683916817e-05,2.20224055954528e-06,6.60672167863584e-06,2.20224055954528e-06,0.000182785966442258
